CustomerID,recency_days,purchase_count,total_spent,avg_order_value,churn
13232.0,12,7,1357.6,193.94285714285712,0
13233.0,73,2,605.12,302.56,0
13235.0,211,1,1031.07,1031.07,1
13236.0,24,2,744.85,372.425,0
13238.0,16,4,700.73,175.1825,0
13239.0,261,1,329.56,329.56,1
13240.0,95,4,663.65,165.9125,1
13242.0,111,3,270.40000000000003,90.13333333333334,1
13243.0,202,1,600.07,600.07,1
13244.0,92,1,121.74,121.74,1
13245.0,50,1,430.5,430.5,0
13246.0,17,6,1987.3,331.21666666666664,0
13247.0,17,4,501.12,125.28,0
13248.0,124,2,465.68,232.84,1
13249.0,91,3,711.41,237.13666666666663,1
13253.0,156,2,1030.4,515.2,1
13255.0,8,2,399.51,199.755,0
13258.0,11,3,698.5799999999999,232.86,0
13259.0,61,1,292.32,292.32,0
13260.0,60,1,557.62,557.62,0
13261.0,268,2,944.1,472.05,1
13262.0,262,1,200.29,200.29,1
13263.0,0,35,7454.07,212.97342857142857,0
13265.0,52,5,2107.66,421.532,0
13266.0,10,12,3834.26,319.52166666666665,0
13267.0,2,19,4521.49,237.97315789473683,0
13268.0,17,11,3214.69,292.24454545454546,0
13269.0,0,15,5346.2300000000005,356.41533333333336,0
13270.0,365,1,590.0,590.0,1
13271.0,36,1,217.38,217.38,0
13272.0,30,2,276.56,138.28,0
13273.0,112,1,138.98,138.98,1
13276.0,63,2,590.9300000000001,295.46500000000003,0
13277.0,15,4,258.4,64.6,0
13278.0,40,1,542.73,542.73,0
13279.0,77,1,137.75,137.75,0
13280.0,121,3,814.86,271.62,1
13282.0,17,3,1132.14,377.38000000000005,0
13283.0,59,2,93.66,46.83,0
13284.0,330,1,201.19,201.19,1
13285.0,22,4,2709.12,677.28,0
13291.0,155,1,361.11,361.11,1
13292.0,38,2,578.94,289.47,0
13294.0,189,2,873.74,436.87,1
13295.0,359,1,201.2,201.2,1
13296.0,136,1,87.4,87.4,1
13297.0,7,4,2089.85,522.4625,0
13298.0,0,1,360.0,360.0,0
13299.0,267,1,142.5,142.5,1
13300.0,168,1,371.89,371.89,1
13301.0,103,4,618.09,154.5225,1
13302.0,154,1,63.75,63.75,1
13304.0,350,1,300.42,300.42,1
13305.0,3,10,2000.86,200.086,0
13307.0,119,1,15.0,15.0,1
13308.0,22,3,1385.51,461.8366666666666,0
13309.0,6,5,1456.79,291.358,0
13310.0,27,3,1132.03,377.3433333333333,0
13311.0,3,2,598.57,299.285,0
13313.0,21,5,1555.3200000000002,311.064,0
13314.0,1,3,775.94,258.6466666666667,0
13316.0,36,4,5977.73,1494.4325,0
13317.0,65,6,2273.68,378.94666666666666,0
13318.0,0,3,640.76,213.58666666666667,0
13319.0,4,26,10845.55,417.1365384615385,0
13320.0,77,4,1548.7,387.175,0
13321.0,71,2,567.36,283.68,0
13322.0,16,1,199.48,199.48,0
13323.0,2,5,787.85,157.57,0
13324.0,35,10,7121.95,712.1949999999999,0
13325.0,81,1,675.3,675.3,0
13327.0,38,8,3627.77,453.47125,0
13328.0,315,1,1308.48,1308.48,1
13329.0,31,2,789.0,394.5,0
13330.0,92,3,1140.93,380.31,1
13332.0,13,1,350.90000000000003,350.90000000000003,0
13334.0,81,3,3536.82,1178.94,0
13336.0,76,1,795.12,795.12,0
13338.0,157,1,487.02,487.02,1
13339.0,200,1,860.12,860.12,1
13340.0,44,7,10736.48,1533.782857142857,0
13341.0,260,1,775.85,775.85,1
13343.0,177,1,353.43,353.43,1
13344.0,67,3,2543.7200000000003,847.9066666666668,0
13345.0,287,1,389.5,389.5,1
13347.0,69,1,341.36,341.36,0
13348.0,63,1,233.76,233.76,0
13349.0,10,1,247.32,247.32,0
13350.0,15,2,979.12,489.56,0
13351.0,65,1,373.94,373.94,0
13352.0,59,1,397.98,397.98,0
13354.0,70,1,743.53,743.53,0
13355.0,121,1,674.7,674.7,1
13356.0,79,1,768.24,768.24,0
13357.0,256,1,609.95,609.95,1
13358.0,268,1,439.03,439.03,1
13359.0,63,1,439.56,439.56,0
13362.0,8,4,3090.74,772.6850000000001,0
13363.0,17,2,992.5,496.25,0
13364.0,70,1,134.96,134.96,0
13365.0,33,2,2225.37,1112.685,0
13366.0,49,1,56.16,56.16,0
13368.0,256,2,623.4,311.7,1
13369.0,365,1,308.28000000000003,308.28000000000003,1
13370.0,371,1,754.87,754.87,1
13372.0,89,1,378.64,378.64,0
13373.0,60,3,3312.25,1104.0833333333333,0
13375.0,88,1,778.65,778.65,0
13376.0,98,3,1019.76,339.92,1
13379.0,25,3,572.56,190.85333333333327,0
13381.0,31,6,3639.31,606.5516666666666,0
13382.0,280,1,222.99,222.99,1
13384.0,30,7,4151.93,593.1328571428572,0
13385.0,329,1,534.57,534.57,1
13388.0,130,2,677.1,338.55,1
13389.0,10,3,797.96,265.9866666666667,0
13390.0,74,1,544.08,544.08,0
13391.0,203,1,59.8,59.8,1
13394.0,1,8,2520.02,315.0025,0
13395.0,184,1,307.72,307.72,1
13396.0,28,2,1360.99,680.495,0
13397.0,72,5,1544.13,308.826,0
13398.0,191,1,457.34,457.34,1
13402.0,126,2,621.23,310.615,1
13403.0,17,1,75.0,75.0,0
13404.0,0,2,252.49,126.245,0
13405.0,73,3,572.451,190.817,0
13408.0,1,62,28117.04,453.5006451612903,0
13410.0,23,5,1003.06,200.612,0
13411.0,106,1,213.55,213.55,1
13414.0,133,3,1390.5,463.5,1
13416.0,43,2,712.5,356.25,0
13417.0,4,2,640.83,320.415,0
13418.0,11,18,6127.43,340.4127777777778,0
13419.0,63,1,221.06,221.06,0
13420.0,149,2,159.85,79.925,1
13421.0,39,2,1851.08,925.54,0
13422.0,63,1,2626.3,2626.3,0
13425.0,107,3,1624.21,541.4033333333333,1
13426.0,0,10,3641.32,364.132,0
13427.0,18,3,582.6,194.2,0
13428.0,9,1,218.47,218.47,0
13429.0,10,4,1006.8,251.7,0
13430.0,18,2,679.45,339.725,0
13431.0,66,2,1269.1,634.55,0
13434.0,73,2,534.24,267.12,0
13435.0,4,7,3809.89,544.27,0
13436.0,1,1,196.89,196.89,0
13437.0,13,7,3408.06,486.8657142857143,0
13439.0,254,1,283.71,283.71,1
13441.0,91,1,296.64,296.64,1
13447.0,22,3,1129.14,376.38000000000005,0
13448.0,16,6,3539.3700000000003,589.8950000000001,0
13449.0,23,1,291.88,291.88,0
13450.0,26,6,2043.72,340.62,0
13451.0,25,5,2976.15,595.23,0
13452.0,258,2,590.0,295.0,1
13453.0,165,2,356.98,178.49,1
13455.0,24,2,1058.34,529.17,0
13456.0,17,6,1766.72,294.4533333333333,0
13458.0,6,14,9646.57,689.0407142857142,0
13460.0,28,2,183.44,91.72,0
13461.0,38,3,1445.0,481.6666666666667,0
13462.0,252,1,151.5,151.5,1
13464.0,57,1,674.68,674.68,0
13466.0,183,1,307.90000000000003,307.90000000000003,1
13467.0,10,2,1083.71,541.855,0
13468.0,1,37,5704.97,154.1883783783784,0
13470.0,98,2,165.0,82.5,1
13471.0,0,4,2531.58,632.895,0
13473.0,60,2,422.64,211.32,0
13474.0,235,1,229.59,229.59,1
13475.0,190,4,1431.78,357.945,1
13476.0,178,2,1238.47,619.235,1
13477.0,37,6,1454.58,242.43,0
13479.0,200,2,300.95,150.475,1
13481.0,45,5,1804.56,360.912,0
13482.0,231,1,184.64,184.64,1
13483.0,65,1,140.34,140.34,0
13484.0,240,1,313.8,313.8,1
13485.0,232,1,454.24,454.24,1
13486.0,77,3,1122.41,374.1366666666667,0
13487.0,57,3,575.4,191.8,0
13488.0,16,13,8968.31,689.87,0
13489.0,104,4,449.52,112.38,1
13491.0,51,10,1215.82,121.582,0
13492.0,135,3,1269.84,423.28,1
13493.0,274,2,618.63,309.315,1
13494.0,311,1,316.26000000000005,316.26000000000005,1
13495.0,7,5,2044.87,408.9740000000001,0
13496.0,10,2,653.33,326.665,0
13497.0,282,2,348.05,174.025,1
13499.0,17,5,1159.11,231.82200000000003,0
13500.0,22,3,1166.77,388.92333333333335,0
13501.0,287,1,1340.32,1340.32,1
13502.0,16,3,292.0,97.33333333333331,0
13503.0,70,1,216.85,216.85,0
13504.0,63,1,295.93,295.93,0
13505.0,72,4,4393.63,1098.4075,0
13506.0,315,2,458.52,229.26,1
13507.0,2,4,2479.16,619.79,0
13508.0,243,1,110.97,110.97,1
13509.0,8,7,979.72,139.96,0
13510.0,0,4,1791.56,447.89,0
13512.0,260,1,251.21,251.21,1
13513.0,126,1,205.1,205.1,1
13514.0,73,1,152.20000000000002,152.20000000000002,0
13515.0,72,4,891.12,222.78,0
13516.0,20,3,1389.41,463.1366666666667,0
13517.0,59,3,2128.42,709.4733333333334,0
13518.0,85,1,659.44,659.44,0
13519.0,77,1,122.75,122.75,0
13520.0,58,6,3624.35,604.0583333333333,0
13521.0,0,3,1093.65,364.55,0
13522.0,29,1,125.8,125.8,0
13523.0,32,5,3964.88,792.976,0
13524.0,40,5,680.1800000000001,136.036,0
13525.0,14,2,628.78,314.39,0
13527.0,33,7,2287.51,326.7871428571429,0
13529.0,78,2,307.76,153.88,0
13531.0,204,2,483.8,241.9,1
13532.0,33,1,210.31,210.31,0
13533.0,182,3,270.79,90.26333333333334,1
13534.0,1,25,5870.08,234.8032,0
13536.0,0,7,3448.29,492.61285714285714,0
13538.0,42,7,1280.85,182.97857142857143,0
13539.0,85,3,631.34,210.4466666666667,0
13544.0,39,2,291.41,145.705,0
13546.0,11,3,626.99,208.99666666666667,0
13548.0,95,2,682.41,341.205,1
13549.0,25,7,918.2,131.17142857142858,0
13551.0,318,1,91.8,91.8,1
13552.0,65,12,3740.07,311.6725,0
13555.0,73,4,4149.28,1037.32,0
13557.0,27,2,584.0600000000001,292.03000000000003,0
13558.0,5,4,605.06,151.265,0
13560.0,6,1,174.37,174.37,0
13561.0,215,1,141.86,141.86,1
13562.0,81,3,1799.3300000000002,599.7766666666668,0
13563.0,83,2,777.53,388.765,0
13564.0,143,3,1749.02,583.0066666666667,1
13565.0,18,2,240.22,120.11,0
13566.0,40,2,874.71,437.355,0
13568.0,172,1,192.85,192.85,1
13569.0,16,2,373.75,186.875,0
13570.0,242,1,239.49,239.49,1
13571.0,12,12,2092.32,174.36,0
13572.0,205,1,1384.25,1384.25,1
13573.0,49,2,294.40000000000003,147.20000000000002,0
13575.0,22,5,732.07,146.41400000000002,0
13576.0,9,18,6717.34,373.18555555555554,0
13577.0,24,4,1687.6,421.9,0
13579.0,14,2,467.04,233.52,0
13581.0,308,1,118.0,118.0,1
13583.0,155,1,781.03,781.03,1
13584.0,306,1,142.4,142.4,1
13587.0,63,1,712.4,712.4,0
13588.0,15,9,2478.95,275.43888888888887,0
13589.0,14,2,379.65,189.825,0
13590.0,10,6,1981.92,330.32,0
13591.0,64,3,1117.13,372.3766666666667,0
13592.0,35,4,247.96,61.99,0
13593.0,107,5,2037.08,407.41600000000005,1
13594.0,52,1,396.97,396.97,0
13596.0,5,2,697.04,348.52,0
13598.0,46,1,180.17,180.17,0
13599.0,0,21,5153.67,245.41285714285715,0
13600.0,311,1,219.52,219.52,1
13601.0,44,2,693.32,346.66,0
13602.0,64,1,428.89,428.89,0
13603.0,25,1,164.34,164.34,0
13606.0,28,3,280.54,93.51333333333334,0
13607.0,39,1,678.01,678.01,0
13610.0,11,7,1131.88,161.69714285714286,0
13611.0,88,3,1171.8,390.6,0
13614.0,23,4,1610.46,402.615,0
13615.0,318,1,417.69,417.69,1
13617.0,39,3,544.18,181.3933333333333,0
13618.0,173,1,177.34,177.34,1
13621.0,116,1,213.85,213.85,1
13623.0,30,5,747.78,149.55599999999998,0
13626.0,252,1,257.23,257.23,1
13627.0,58,5,1638.47,327.694,0
13629.0,22,11,7792.36,708.3963636363636,0
13630.0,4,7,2031.78,290.2542857142857,0
13631.0,99,11,3070.42,279.1290909090909,1
13632.0,24,5,2121.27,424.254,0
13634.0,32,5,1575.16,315.03200000000004,0
13635.0,67,1,1071.03,1071.03,0
13636.0,36,5,949.12,189.824,0
13637.0,51,3,810.5,270.1666666666667,0
13638.0,15,1,122.64,122.64,0
13639.0,73,1,1033.34,1033.34,0
13642.0,215,1,354.8,354.8,1
13643.0,30,3,519.44,173.14666666666668,0
13644.0,15,4,2624.26,656.065,0
13645.0,119,1,252.1,252.1,1
13647.0,9,4,1678.12,419.53,0
13649.0,256,2,346.6,173.3,1
13650.0,16,6,1836.34,306.0566666666667,0
13651.0,34,2,94.2,47.1,0
13652.0,45,3,1095.08,365.0266666666666,0
13654.0,42,6,2707.33,451.2216666666666,0
13655.0,113,2,932.97,466.485,1
13656.0,164,2,379.65,189.825,1
13657.0,10,2,382.14,191.07,0
13658.0,9,5,2639.17,527.8340000000001,0
13659.0,205,2,1573.2,786.6,1
13662.0,85,3,897.76,299.25333333333333,0
13663.0,178,1,189.47,189.47,1
13666.0,59,3,84.65,28.21666666666667,0
13667.0,148,1,305.02,305.02,1
13668.0,2,21,6363.59,303.02809523809526,0
13669.0,50,2,218.55,109.275,0
13670.0,74,1,349.7,349.7,0
13672.0,300,2,186.39,93.195,1
13673.0,18,2,396.92,198.46,0
13675.0,150,2,486.8200000000001,243.41000000000005,1
13678.0,151,1,232.6,232.6,1
13680.0,0,4,3722.42,930.605,0
13681.0,17,4,827.83,206.9575,0
13682.0,186,1,59.5,59.5,1
13684.0,285,1,67.23,67.23,1
13685.0,2,7,3119.44,445.63428571428574,0
13686.0,182,1,72.0,72.0,1
13689.0,62,1,910.0,910.0,0
13690.0,58,1,172.25,172.25,0
13692.0,24,3,1488.32,496.1066666666666,0
13694.0,3,50,65039.62,1300.7924,0
13695.0,30,15,2504.13,166.942,0
13697.0,38,1,151.3,151.3,0
13699.0,154,1,308.58000000000004,308.58000000000004,1
13700.0,25,10,2265.12,226.512,0
13703.0,317,1,99.5,99.5,1
13704.0,4,9,2308.06,256.4511111111111,0
13705.0,7,3,711.86,237.28666666666663,0
13706.0,302,1,330.79,330.79,1
13707.0,266,2,806.41,403.205,1
13708.0,270,1,296.88,296.88,1
13709.0,3,13,6328.05,486.7730769230769,0
13710.0,31,1,180.48,180.48,0
13711.0,218,2,252.06,126.03,1
13712.0,246,1,228.84,228.84,1
13715.0,280,5,1079.34,215.868,1
13716.0,268,1,138.28,138.28,1
13717.0,31,6,1445.01,240.835,0
13718.0,245,2,306.55,153.275,1
13719.0,14,5,1041.68,208.336,0
13720.0,116,4,799.9,199.975,1
13721.0,35,1,524.14,524.14,0
13722.0,131,3,2375.41,791.8033333333333,1
13723.0,216,1,199.85,199.85,1
13725.0,49,8,1980.56,247.57,0
13726.0,38,2,1079.66,539.83,0
13727.0,28,2,333.48,166.74,0
13728.0,36,6,1016.14,169.35666666666663,0
13730.0,135,2,752.6,376.3,1
13731.0,218,2,610.59,305.295,1
13732.0,27,1,491.86,491.86,0
13735.0,24,4,2885.24,721.3100000000001,0
13736.0,4,2,731.9,365.95,0
13737.0,199,1,339.6,339.6,1
13739.0,17,1,216.9,216.9,0
13740.0,240,1,350.75,350.75,1
13741.0,71,3,668.4300000000001,222.81000000000003,0
13742.0,16,12,3131.02,260.9183333333333,0
13743.0,2,7,1341.6,191.65714285714284,0
13744.0,94,2,1156.36,578.18,1
13745.0,161,1,300.04,300.04,1
13747.0,373,1,79.6,79.6,1
13748.0,95,5,948.25,189.65,1
13750.0,53,5,1647.26,329.452,0
13751.0,287,1,296.25,296.25,1
13752.0,123,6,1186.28,197.7133333333333,1
13753.0,287,1,741.26,741.26,1
13754.0,151,2,282.6,141.3,1
13755.0,3,9,2161.35,240.15,0
13756.0,1,14,5189.52,370.68,0
13758.0,11,7,3190.55,455.79285714285714,0
13759.0,32,2,659.4100000000001,329.70500000000004,0
13760.0,53,2,286.79,143.395,0
13761.0,49,2,1070.65,535.325,0
13762.0,218,1,306.72,306.72,1
13763.0,62,1,1714.96,1714.96,0
13764.0,70,3,1521.76,507.2533333333333,0
13767.0,1,37,17220.36,465.41513513513513,0
13769.0,1,10,2796.51,279.651,0
13771.0,63,4,2634.45,658.6125,0
13772.0,33,3,1132.13,377.3766666666667,0
13774.0,81,1,345.0,345.0,0
13777.0,0,33,25977.16,787.1866666666666,0
13778.0,102,1,178.7,178.7,1
13780.0,6,2,360.01,180.005,0
13781.0,250,1,127.84,127.84,1
13782.0,12,6,912.0,152.0,0
13784.0,9,11,2462.79,223.89,0
13786.0,366,1,230.4,230.4,1
13787.0,75,2,309.04,154.52,0
13790.0,3,1,348.79999999999995,348.79999999999995,0
13791.0,127,2,1516.0,758.0,1
13792.0,65,2,195.55,97.775,0
13798.0,0,57,37153.85,651.8219298245614,0
13799.0,116,2,688.86,344.43,1
13800.0,309,1,558.32,558.32,1
13801.0,66,1,324.8,324.8,0
13802.0,138,3,4599.42,1533.14,1
13803.0,254,1,277.07,277.07,1
13804.0,30,7,2635.79,376.5414285714286,0
13805.0,51,2,924.6,462.3,0
13806.0,63,1,256.38,256.38,0
13807.0,366,1,112.6,112.6,1
13808.0,5,5,1747.66,349.53200000000004,0
13809.0,304,1,155.05,155.05,1
13810.0,28,3,1499.01,499.67,0
13811.0,183,3,814.5,271.5,1
13812.0,41,3,539.0,179.66666666666666,0
13813.0,39,4,1366.86,341.71500000000003,0
13814.0,91,2,1579.12,789.56,1
13815.0,21,4,4027.36,1006.84,0
13816.0,23,2,571.6700000000001,285.83500000000004,0
13817.0,28,2,382.98,191.49,0
13819.0,301,3,1140.35,380.1166666666666,1
13821.0,144,2,385.64,192.82,1
13822.0,5,2,632.0,316.0,0
13823.0,18,2,957.66,478.83,0
13824.0,32,5,1698.94,339.788,0
13826.0,175,1,189.5,189.5,1
13827.0,57,3,412.05,137.35,0
13828.0,21,1,209.49,209.49,0
13831.0,15,6,2202.99,367.165,0
13832.0,18,1,52.2,52.2,0
13833.0,158,1,384.8,384.8,1
13835.0,24,4,834.57,208.6425,0
13837.0,211,2,271.24,135.62,1
13838.0,5,4,691.73,172.9325,0
13841.0,252,1,85.0,85.0,1
13842.0,58,9,3385.62,376.18,0
13844.0,10,1,361.62,361.62,0
13845.0,64,1,312.98,312.98,0
13846.0,24,3,865.0600000000001,288.3533333333333,0
13848.0,91,3,1255.0,418.3333333333333,1
13849.0,51,2,1537.95,768.975,0
13850.0,128,1,1595.48,1595.48,1
13851.0,95,3,2651.46,883.82,1
13853.0,56,1,1090.14,1090.14,0
13854.0,8,25,8109.519999999999,324.3808,0
13856.0,168,3,388.5,129.5,1
13858.0,56,1,216.17,216.17,0
13859.0,325,1,201.16,201.16,1
13860.0,0,5,1245.9,249.18,0
13862.0,17,8,2209.36,276.17,0
13863.0,247,1,305.78,305.78,1
13865.0,57,4,501.56,125.39,0
13866.0,73,1,145.67,145.67,0
13867.0,30,3,1015.29,338.43,0
13868.0,6,2,3192.54,1596.27,0
13869.0,122,4,3104.9500000000003,776.2375000000001,1
13870.0,1,8,2770.94,346.3675,0
13871.0,22,13,6403.25,492.5576923076923,0
13873.0,119,3,389.6,129.86666666666667,1
13874.0,357,1,540.45,540.45,1
13875.0,53,5,1786.79,357.358,0
13876.0,63,1,122.7,122.7,0
13877.0,85,1,117.24,117.24,0
13878.0,54,1,1281.53,1281.53,0
13880.0,20,13,3219.77,247.67461538461535,0
13881.0,3,20,17159.52,857.976,0
13882.0,2,5,1191.13,238.22600000000003,0
13883.0,10,5,2674.48,534.896,0
13884.0,6,5,787.6,157.52,0
13885.0,188,2,506.8,253.4,1
13886.0,70,1,243.56,243.56,0
13887.0,203,1,349.55,349.55,1
13888.0,119,2,605.63,302.815,1
13889.0,92,1,416.9,416.9,1
13890.0,0,10,1883.81,188.381,0
13892.0,26,4,632.97,158.2425,0
13893.0,297,1,821.1,821.1,1
13894.0,23,3,564.62,188.20666666666668,0
13895.0,27,4,2593.07,648.2675,0
13897.0,49,1,311.16,311.16,0
13898.0,325,1,155.93,155.93,1
13899.0,15,2,388.52,194.26,0
13900.0,182,3,740.95,246.98333333333332,1
13901.0,71,5,2867.2000000000003,573.44,0
13904.0,36,2,332.64,166.32,0
13908.0,79,4,2369.55,592.3875,0
13911.0,56,9,2580.91,286.7677777777778,0
13914.0,11,2,626.45,313.225,0
13917.0,49,2,272.04,136.02,0
13918.0,49,2,1212.84,606.4200000000001,0
13919.0,58,2,384.81,192.405,0
13922.0,351,1,172.25,172.25,1
13923.0,53,1,351.13,351.13,0
13924.0,1,6,1838.85,306.475,0
13925.0,92,4,678.25,169.5625,1
13926.0,22,1,223.85,223.85,0
13927.0,74,1,348.99,348.99,0
13928.0,10,4,464.57,116.1425,0
13929.0,168,2,842.65,421.325,1
13930.0,57,2,337.34,168.67,0
13931.0,95,2,1237.53,618.765,1
13932.0,294,1,307.4,307.4,1
13933.0,108,2,608.79,304.395,1
13934.0,263,1,922.1,922.1,1
13936.0,179,1,376.58,376.58,1
13937.0,168,1,158.85,158.85,1
13938.0,34,1,71.66,71.66,0
13939.0,22,3,568.55,189.51666666666665,0
13940.0,16,4,839.14,209.785,0
13941.0,21,5,5112.96,1022.592,0
13946.0,78,3,561.57,187.19000000000003,0
13947.0,64,1,90.6,90.6,0
13948.0,360,1,102.0,102.0,1
13949.0,2,6,2427.32,404.5533333333333,0
13950.0,10,4,745.0600000000001,186.265,0
13951.0,175,3,674.45,224.8166666666667,1
13952.0,217,2,3251.071,1625.5355,1
13953.0,6,7,3515.68,502.24,0
13954.0,1,2,439.92,219.96,0
13955.0,153,2,322.96,161.48,1
13956.0,4,5,1026.42,205.284,0
13959.0,78,3,598.2,199.4,0
13960.0,20,2,230.22,115.11,0
13962.0,21,2,169.54999999999998,84.77499999999999,0
13963.0,307,4,664.54,166.135,1
13967.0,145,1,80.7,80.7,1
13969.0,6,18,9053.94,502.9966666666666,0
13971.0,18,8,2758.26,344.7825,0
13972.0,70,2,190.25,95.125,0
13973.0,286,1,264.7,264.7,1
13974.0,48,1,413.59,413.59,0
13975.0,30,6,2526.28,421.0466666666667,0
13976.0,206,1,357.98,357.98,1
13978.0,14,2,196.79,98.395,0
13979.0,72,1,869.87,869.87,0
13980.0,59,1,200.14,200.14,0
13982.0,38,4,1871.81,467.9525,0
13983.0,29,12,2603.43,216.9525,0
13984.0,26,5,920.51,184.102,0
13985.0,3,15,7060.13,470.67533333333336,0
13986.0,16,1,320.46,320.46,0
13988.0,19,6,4147.96,691.3266666666667,0
13989.0,65,2,1266.08,633.04,0
13990.0,212,1,311.3,311.3,1
13991.0,11,6,855.97,142.66166666666666,0
13992.0,29,1,76.8,76.8,0
13993.0,42,9,3466.36,385.1511111111111,0
13994.0,3,6,2313.14,385.5233333333333,0
13995.0,14,5,1393.69,278.738,0
13999.0,9,12,3901.81,325.1508333333333,0
14000.0,210,1,635.66,635.66,1
14001.0,45,3,2043.08,681.0266666666668,0
14002.0,133,2,529.73,264.865,1
14004.0,42,7,4582.64,654.6628571428572,0
14005.0,9,5,2874.72,574.944,0
14006.0,115,3,962.19,320.73,1
14009.0,197,2,695.61,347.805,1
14012.0,277,1,328.8,328.8,1
14013.0,109,3,473.02,157.67333333333332,1
14014.0,76,1,505.18,505.18,0
14015.0,52,1,917.34,917.34,0
14016.0,161,4,4341.21,1085.3025,1
14019.0,46,3,1421.61,473.87000000000006,0
14020.0,16,2,642.8,321.4,0
14021.0,154,3,631.9,210.63333333333333,1
14022.0,224,1,440.0,440.0,1
14023.0,6,2,584.07,292.035,0
14024.0,121,2,327.7,163.85,1
14027.0,60,1,104.82,104.82,0
14029.0,62,2,467.66,233.83,0
14030.0,17,8,2360.09,295.01125,0
14031.0,6,19,17286.86,909.8347368421051,0
14032.0,1,11,2975.59,270.5081818181818,0
14034.0,21,3,651.8199999999999,217.2733333333333,0
14035.0,28,5,1428.02,285.604,0
14036.0,284,1,626.65,626.65,1
14037.0,175,2,147.20000000000002,73.60000000000001,1
14038.0,77,3,1560.38,520.1266666666667,0
14039.0,32,1,152.2,152.2,0
14040.0,40,12,3614.92,301.24333333333334,0
14041.0,265,1,141.41,141.41,1
14044.0,26,4,652.82,163.205,0
14045.0,108,4,1659.75,414.9375,1
14046.0,283,1,154.99,154.99,1
14047.0,8,5,1308.61,261.72200000000004,0
14048.0,304,1,409.93,409.93,1
14049.0,16,4,5681.72,1420.43,0
14050.0,31,2,746.36,373.18,0
14051.0,0,23,15610.39,678.7126086956522,0
14052.0,19,1,225.36,225.36,0
14053.0,123,2,260.25,130.125,1
14054.0,64,1,92.46,92.46,0
14055.0,105,1,725.6400000000001,725.6400000000001,1
14056.0,0,23,8214.65,357.1586956521739,0
14057.0,23,17,6217.96,365.76235294117646,0
14059.0,266,1,183.6,183.6,1
14060.0,4,19,6140.42,323.18,0
14062.0,9,12,10464.85,872.0708333333333,0
14064.0,28,5,1353.74,270.748,0
14066.0,266,1,152.55,152.55,1
14067.0,63,2,374.7,187.35,0
14068.0,319,1,265.85,265.85,1
14071.0,3,8,1438.82,179.8525,0
14073.0,31,1,151.04,151.04,0
14075.0,4,3,942.26,314.08666666666664,0
14076.0,128,1,122.47,122.47,1
14077.0,40,5,499.42,99.884,0
14078.0,101,6,1049.37,174.89499999999998,1
14079.0,124,1,375.1,375.1,1
14080.0,32,1,45.6,45.6,0
14081.0,301,2,934.52,467.26,1
14082.0,364,1,182.25,182.25,1
14083.0,3,9,1018.43,113.15888888888888,0
14085.0,1,18,4448.54,247.14111111111112,0
14087.0,2,1,194.42,194.42,0
14088.0,9,13,50491.81,3883.9853846153846,0
14089.0,56,1,161.0,161.0,0
14090.0,324,1,76.32000000000001,76.32000000000001,1
14092.0,7,14,4076.91,291.2078571428572,0
14093.0,11,1,442.85,442.85,0
14096.0,3,17,65164.79,3833.222941176471,0
14098.0,36,1,147.35,147.35,0
14099.0,15,11,3104.17,282.1972727272727,0
14100.0,137,1,194.9,194.9,1
14101.0,73,6,5976.79,996.1316666666668,0
14102.0,4,5,1360.28,272.056,0
14104.0,154,2,216.21,108.105,1
14105.0,238,1,1266.23,1266.23,1
14107.0,51,7,2703.23,386.1757142857143,0
14108.0,30,2,597.91,298.955,0
14109.0,72,1,144.2,144.2,0
14110.0,3,12,5683.15,473.5958333333333,0
14111.0,13,4,692.85,173.2125,0
14112.0,22,7,2915.15,416.45,0
14113.0,3,4,1840.42,460.105,0
14114.0,273,2,386.53,193.265,1
14116.0,19,5,1382.74,276.548,0
14117.0,143,1,90.0,90.0,1
14121.0,3,4,2780.15,695.0375,0
14124.0,83,1,419.58,419.58,0
14125.0,10,3,2740.43,913.4766666666666,0
14126.0,7,3,706.1300000000001,235.3766666666667,0
14127.0,122,3,709.71,236.57,1
14128.0,60,2,637.5,318.75,0
14129.0,1,5,1123.86,224.772,0
14130.0,318,1,483.86,483.86,1
14132.0,1,11,3586.03,326.00272727272727,0
14133.0,129,3,605.64,201.88,1
14135.0,1,15,4690.31,312.68733333333336,0
14138.0,1,2,982.38,491.19,0
14139.0,45,1,415.82,415.82,0
14140.0,3,2,935.05,467.525,0
14141.0,2,4,915.13,228.7825,0
14142.0,372,1,311.81,311.81,1
14143.0,133,1,115.8,115.8,1
14145.0,46,4,3742.2,935.55,0
14146.0,8,5,4191.0,838.2,0
14147.0,77,2,483.4,241.7,0
14148.0,233,1,157.2,157.2,1
14149.0,220,1,446.62,446.62,1
14150.0,35,2,658.64,329.32,0
14152.0,74,2,621.29,310.645,0
14154.0,238,2,1345.62,672.81,1
14155.0,265,1,118.75,118.75,1
14156.0,9,55,117379.63,2134.175090909091,0
14157.0,19,2,432.88,216.44,0
14158.0,39,1,507.66,507.66,0
14159.0,19,11,4693.01,426.6372727272728,0
14161.0,215,3,1110.52,370.17333333333335,1
14162.0,173,2,289.36,144.68,1
14163.0,86,4,2445.91,611.4775,0
14164.0,70,2,1631.77,815.885,0
14165.0,275,1,122.54,122.54,1
14167.0,38,4,574.84,143.71,0
