CustomerID,purchase_count,total_spent,recency_days,avg_order_value,churn
13782.0,2,361.3,42,180.65,0
13784.0,5,772.47,26,154.494,0
13786.0,1,230.4,175,230.4,1
13787.0,1,106.4,172,106.4,1
13792.0,1,74.60000000000001,95,74.60000000000001,1
13798.0,32,22292.52,4,696.64125,0
13799.0,1,341.7,102,341.7,0
13800.0,1,558.32,117,558.32,1
13802.0,2,3131.06,62,1565.53,0
13803.0,1,277.07,63,277.07,1
13804.0,1,723.63,97,723.63,0
13807.0,1,112.6,175,112.6,1
13809.0,1,155.05,113,155.05,1
13811.0,2,481.5,43,240.75,0
13815.0,1,1012.01,126,1012.01,0
13817.0,1,128.7,159,128.7,1
13819.0,3,1140.35,109,380.1166666666666,1
13821.0,1,270.15,69,270.15,0
13824.0,3,1232.98,11,410.99333333333334,0
13831.0,3,1097.99,8,365.99666666666667,0
13835.0,1,328.45,23,328.45,0
13837.0,2,271.24,19,135.62,1
13838.0,1,238.11,177,238.11,0
13841.0,1,85.0,60,85.0,1
13842.0,6,1828.47,7,304.745,0
13846.0,2,663.9300000000001,50,331.96500000000003,1
13848.0,2,935.0,105,467.5,1
13851.0,1,246.32000000000002,96,246.32000000000002,0
13854.0,16,5159.54,4,322.47125,0
13856.0,1,94.4,11,94.4,0
13859.0,1,201.16,134,201.16,1
13862.0,3,852.31,40,284.1033333333333,0
13863.0,1,305.78,55,305.78,1
13865.0,1,123.30000000000001,97,123.30000000000001,0
13867.0,1,138.85,26,138.85,1
13869.0,3,1584.96,70,528.32,0
13870.0,1,544.03,95,544.03,0
13871.0,5,2395.73,14,479.146,0
13873.0,2,230.4,26,115.2,0
13874.0,1,540.45,166,540.45,1
13875.0,2,683.68,65,341.84,0
13880.0,5,1026.63,25,205.32600000000002,0
13881.0,4,3569.46,21,892.365,0
13883.0,4,1742.78,26,435.695,1
13884.0,3,196.25,85,65.41666666666667,1
13885.0,1,399.15000000000003,8,399.15000000000003,0
13887.0,1,349.55,12,349.55,1
13888.0,1,239.52,26,239.52,0
13890.0,1,190.35000000000002,166,190.35000000000002,0
13892.0,1,54.519999999999996,54,54.519999999999996,1
13893.0,1,821.1,105,821.1,1
13894.0,1,160.85,118,160.85,1
13898.0,1,155.93,133,155.93,1
13899.0,1,298.5,82,298.5,1
13900.0,2,732.45,0,366.225,0
13901.0,2,648.3,64,324.15,0
13904.0,1,201.12,102,201.12,1
13908.0,2,831.11,22,415.555,0
13911.0,6,1703.91,5,283.985,0
13918.0,1,198.20000000000002,61,198.20000000000002,1
13922.0,1,172.25,159,172.25,1
13929.0,1,412.85,134,412.85,0
13931.0,1,378.21000000000004,88,378.21000000000004,1
13932.0,1,307.4,102,307.4,1
13934.0,1,922.1,71,922.1,1
13939.0,1,184.5,119,184.5,0
13941.0,2,2118.96,105,1059.48,0
13946.0,2,485.96999999999997,9,242.98499999999999,1
13948.0,1,102.0,168,102.0,1
13950.0,1,179.31,54,179.31,1
13951.0,2,516.05,44,258.025,0
13952.0,2,3251.071,25,1625.5355,1
13953.0,3,1750.0,18,583.3333333333334,0
13955.0,1,205.1,113,205.1,0
13956.0,2,293.67,51,146.835,0
13959.0,2,337.44,89,168.72,1
13962.0,1,117.6,53,117.6,1
13963.0,4,664.54,116,166.135,1
13969.0,6,1507.08,26,251.17999999999998,0
13971.0,3,974.52,22,324.84,0
13972.0,1,145.9,9,145.9,1
13973.0,1,264.7,95,264.7,1
13975.0,2,961.61,23,480.805,0
13976.0,1,357.98,14,357.98,1
13982.0,2,903.8,134,451.9,0
13983.0,6,1545.3700000000001,40,257.56166666666667,0
13984.0,3,717.23,57,239.07666666666668,0
13985.0,2,640.8,22,320.4,0
13988.0,2,1356.08,8,678.04,0
13989.0,1,896.67,47,896.67,1
13990.0,1,311.3,21,311.3,1
13993.0,4,1492.82,13,373.205,0
13995.0,1,310.45,53,310.45,0
13999.0,4,1246.82,22,311.705,0
14000.0,1,635.66,19,635.66,1
14001.0,2,1309.14,40,654.57,1
14004.0,1,900.02,96,900.02,0
14005.0,1,187.16,23,187.16,0
14006.0,2,662.09,49,331.045,0
14009.0,2,695.61,6,347.805,1
14012.0,1,328.8,85,328.8,1
14013.0,1,118.5,83,118.5,0
14016.0,3,3364.63,15,1121.5433333333333,0
14021.0,2,501.7,19,250.85,0
14022.0,1,440.0,33,440.0,1
14023.0,1,273.14,58,273.14,1
14030.0,5,1435.02,51,287.004,0
14031.0,11,7904.5599999999995,4,718.5963636363635,0
14032.0,5,1535.57,14,307.114,0
14035.0,2,700.58,75,350.29,0
14036.0,1,626.65,92,626.65,1
14037.0,1,111.8,172,111.8,0
14038.0,1,716.32,15,716.32,0
14040.0,5,1449.38,23,289.87600000000003,0
14041.0,1,141.41,74,141.41,1
14044.0,1,173.74,117,173.74,0
14045.0,3,1251.75,145,417.25,0
14046.0,1,154.99,92,154.99,1
14047.0,3,635.92,7,211.97333333333333,1
14048.0,1,409.93,113,409.93,1
14049.0,2,3058.46,8,1529.23,0
14051.0,11,5833.4800000000005,21,530.3163636363637,0
14056.0,10,3301.98,5,330.198,0
14057.0,8,2676.5299999999997,7,334.56624999999997,0
14059.0,1,183.6,74,183.6,1
14060.0,10,2957.1,13,295.71,0
14062.0,6,4834.63,47,805.7716666666666,0
14064.0,3,842.16,19,280.71999999999997,0
14066.0,1,152.55,74,152.55,1
14068.0,1,265.85,128,265.85,1
14071.0,2,356.81,68,178.405,1
14075.0,1,307.92,69,307.92,1
14077.0,2,199.61,33,99.805,0
14078.0,4,583.98,21,145.995,0
14081.0,2,934.52,110,467.26,1
14082.0,1,182.25,172,182.25,1
14083.0,5,489.47,7,97.894,0
14085.0,10,2812.41,6,281.241,0
14088.0,1,7544.91,130,7544.91,0
14090.0,1,76.32000000000001,132,76.32000000000001,1
14092.0,6,1797.47,4,299.5783333333333,0
14099.0,5,1321.46,26,264.29200000000003,0
14101.0,4,4159.39,5,1039.8475,0
14105.0,1,1266.23,47,1266.23,1
14107.0,4,1475.08,28,368.77,0
14110.0,2,1701.52,28,850.76,0
14111.0,1,94.2,49,94.2,0
14112.0,3,1152.5,11,384.1666666666667,0
14113.0,1,433.5,162,433.5,1
14114.0,2,386.53,81,193.265,1
14127.0,2,452.23,64,226.115,0
14128.0,1,305.54,63,305.54,1
14129.0,1,358.90000000000003,68,358.90000000000003,1
14130.0,1,483.86,127,483.86,1
14133.0,1,318.0,123,318.0,0
14135.0,8,2121.26,28,265.1575,0
14142.0,1,311.81,181,311.81,1
14145.0,1,1128.6,25,1128.6,0
14146.0,2,1903.73,62,951.865,1
14147.0,1,182.8,93,182.8,1
14148.0,1,157.2,41,157.2,1
14149.0,1,446.62,28,446.62,1
14150.0,1,306.18,167,306.18,1
14152.0,1,314.51,42,314.51,1
14154.0,2,1345.62,47,672.81,1
14155.0,1,118.75,74,118.75,1
14156.0,18,43907.23,15,2439.290555555556,0
14157.0,1,277.17,93,277.17,1
14159.0,2,652.09,64,326.045,0
14161.0,3,1110.52,23,370.17333333333335,1
14162.0,1,177.68,100,177.68,0
14163.0,2,749.79,7,374.895,0
14165.0,1,122.53999999999999,83,122.53999999999999,1
14167.0,2,259.0,71,129.5,0
14173.0,1,114.04,27,114.04,1
14175.0,1,322.58,137,322.58,0
14176.0,4,576.9000000000001,105,144.22500000000002,1
14180.0,15,3284.47,13,218.96466666666666,0
14185.0,1,197.65,139,197.65,1
14188.0,2,760.9,22,380.45,0
14189.0,8,2156.07,8,269.50875,0
14191.0,2,429.1,7,214.55,0
14193.0,1,422.54,77,422.54,1
14194.0,7,3407.87,4,486.8385714285714,0
14195.0,2,1012.0,9,506.0,1
14198.0,1,183.3,47,183.3,0
14199.0,1,185.39999999999998,26,185.39999999999998,1
14201.0,3,364.26,23,121.42,0
14205.0,1,222.9,72,222.9,1
14206.0,1,328.15999999999997,47,328.15999999999997,1
14209.0,3,1083.15,21,361.05,0
14210.0,5,1599.65,5,319.93,0
14211.0,5,909.89,15,181.978,1
14214.0,1,638.65,85,638.65,0
14215.0,3,922.11,123,307.37,0
14217.0,7,823.89,15,117.69857142857143,0
14220.0,2,632.4000000000001,55,316.20000000000005,1
14221.0,2,863.98,14,431.99,0
14223.0,1,304.9,72,304.9,0
14224.0,2,495.32,23,247.66,0
14226.0,2,1709.4,18,854.7,1
14227.0,7,2399.52,4,342.7885714285714,1
14229.0,2,762.13,99,381.065,1
14231.0,2,617.95,40,308.975,0
14232.0,1,693.1800000000001,72,693.1800000000001,0
14233.0,3,959.1,19,319.7,1
14235.0,2,1264.55,34,632.275,0
14236.0,1,189.3,180,189.3,1
14237.0,1,161.0,181,161.0,1
14238.0,1,146.85,134,146.85,1
14239.0,6,1295.04,8,215.84,0
14240.0,1,226.85000000000002,33,226.85000000000002,1
14242.0,2,280.55,42,140.275,1
14243.0,5,1513.07,53,302.614,0
14245.0,2,1693.45,27,846.725,1
14246.0,1,449.64,53,449.64,0
14247.0,1,136.77,86,136.77,1
14248.0,1,302.58,126,302.58,1
14256.0,2,969.0600000000001,68,484.53000000000003,1
14257.0,1,620.14,126,620.14,0
14258.0,6,7607.82,7,1267.97,0
14262.0,1,240.0,48,240.0,0
14264.0,1,115.7,53,115.7,0
14267.0,2,836.36,68,418.18,0
14270.0,1,492.65000000000003,139,492.65000000000003,1
14271.0,1,112.32000000000001,33,112.32000000000001,1
14272.0,1,132.09,62,132.09,1
14273.0,2,218.70000000000002,25,109.35000000000001,0
14276.0,1,341.2,97,341.2,0
14277.0,1,1637.43,20,1637.43,1
14280.0,1,134.04,4,134.04,1
14282.0,5,1809.18,11,361.836,0
14286.0,1,2050.08,50,2050.08,1
14287.0,2,83.28,6,41.64,1
14288.0,1,426.6,21,426.6,1
14289.0,3,594.22,7,198.07333333333335,0
14290.0,1,777.5600000000001,169,777.5600000000001,1
14291.0,3,1613.46,18,537.82,0
14292.0,2,1125.21,12,562.605,0
14293.0,2,508.02,113,254.01,0
14297.0,1,232.6,82,232.6,1
14298.0,26,26808.63,27,1031.101153846154,0
14299.0,4,1565.94,126,391.485,0
14304.0,1,383.45,30,383.45,1
14307.0,3,1694.98,27,564.9933333333333,0
14309.0,4,935.88,42,233.97,0
14311.0,1,310.26,50,310.26,1
14312.0,3,594.02,81,198.00666666666666,0
14315.0,1,530.4,74,530.4,0
14320.0,2,477.79,14,238.895,1
14321.0,1,326.82,141,326.82,0
14323.0,1,299.82,46,299.82,0
14326.0,1,183.85,50,183.85,1
14329.0,2,2125.6,81,1062.8,0
14334.0,5,1678.23,11,335.646,0
14336.0,3,1114.39,6,371.46333333333337,1
14338.0,1,579.97,4,579.97,0
14339.0,1,309.52000000000004,50,309.52000000000004,1
14340.0,1,134.7,26,134.7,1
14341.0,4,703.15,23,175.7875,0
14342.0,1,309.6,18,309.6,0
14344.0,6,645.88,14,107.64666666666666,0
14346.0,1,262.44,105,262.44,0
14348.0,1,409.57,68,409.57,1
14350.0,1,282.93,82,282.93,1
14352.0,2,845.32,42,422.66,0
14353.0,1,90.6,23,90.6,1
14355.0,1,174.4,173,174.4,1
14364.0,2,1117.2,8,558.6,0
14367.0,6,2829.11,20,471.5183333333334,0
14368.0,1,155.0,127,155.0,1
14371.0,1,100.5,103,100.5,1
14373.0,1,76.55,166,76.55,1
14377.0,1,314.6,70,314.6,0
14379.0,1,110.98,103,110.98,1
14386.0,1,142.4,104,142.4,1
14388.0,3,1173.19,11,391.06333333333333,0
14390.0,3,1036.08,19,345.35999999999996,0
14393.0,1,67.95,26,67.95,1
14395.0,5,1625.94,30,325.188,0
14396.0,1,110.35000000000001,179,110.35000000000001,1
14397.0,2,242.24,6,121.12,0
14401.0,2,552.12,123,276.06,0
14403.0,2,976.01,25,488.005,0
14404.0,3,723.58,67,241.19333333333336,0
14407.0,2,1002.6800000000001,13,501.34000000000003,0
14408.0,2,705.6400000000001,46,352.82000000000005,0
14409.0,3,666.1,126,222.03333333333333,0
14410.0,6,778.8000000000001,14,129.8,0
14411.0,1,1063.0,118,1063.0,1
14413.0,1,122.7,170,122.7,1
14414.0,1,217.2,166,217.2,0
14415.0,5,2399.25,6,479.85,0
14419.0,2,307.56,60,153.78,1
14421.0,1,455.18,19,455.18,1
14422.0,1,401.31,75,401.31,0
14423.0,1,265.2,26,265.2,1
14426.0,3,1495.58,84,498.52666666666664,0
14428.0,2,330.62,47,165.31,1
14431.0,1,470.36,110,470.36,1
14437.0,1,63.0,173,63.0,1
14438.0,1,131.9,114,131.9,1
14439.0,1,2661.24,127,2661.24,1
14440.0,2,1185.71,124,592.855,1
14441.0,1,356.84000000000003,63,356.84000000000003,1
14442.0,2,1589.82,12,794.91,1
14443.0,2,608.4,118,304.2,0
14446.0,1,303.04,54,303.04,1
14447.0,2,601.03,4,300.515,1
14448.0,1,102.35000000000001,172,102.35000000000001,1
14449.0,2,401.3,54,200.65,1
14450.0,2,269.45,51,134.725,0
14451.0,1,360.0,2,360.0,1
14457.0,1,113.64,118,113.64,1
14460.0,1,30.0,118,30.0,0
14461.0,1,776.23,69,776.23,0
14462.0,6,956.2,21,159.36666666666667,0
14463.0,1,115.92000000000002,13,115.92000000000002,0
14465.0,3,1058.6200000000001,54,352.8733333333334,1
14466.0,3,1035.65,88,345.2166666666667,0
14467.0,1,131.7,120,131.7,1
14470.0,1,297.64,95,297.64,1
14472.0,4,1328.18,65,332.045,0
14473.0,1,85.0,90,85.0,1
14475.0,1,306.55,112,306.55,0
14476.0,1,215.7,65,215.7,1
14477.0,1,165.0,105,165.0,0
14479.0,2,316.25,61,158.125,1
14481.0,1,302.86,95,302.86,0
14482.0,1,238.1,47,238.1,1
14483.0,1,137.1,89,137.1,1
14487.0,1,125.10000000000001,176,125.10000000000001,1
14489.0,1,463.38,15,463.38,1
14491.0,1,127.2,180,127.2,0
14496.0,2,538.8100000000001,119,269.40500000000003,1
14497.0,1,475.37,117,475.37,1
14498.0,1,166.22,169,166.22,0
14499.0,1,126.02000000000001,86,126.02000000000001,0
14501.0,1,66.93,127,66.93,0
14502.0,6,1070.23,42,178.37166666666667,0
14504.0,3,542.71,51,180.90333333333334,1
14505.0,5,3192.76,12,638.552,0
14506.0,2,566.86,91,283.43,0
14507.0,3,615.31,23,205.10333333333332,1
14512.0,1,126.32,40,126.32,0
14513.0,2,317.35,14,158.675,1
14514.0,2,403.11,9,201.555,1
14515.0,1,425.4,26,425.4,0
14520.0,1,165.0,98,165.0,1
14522.0,1,278.63,6,278.63,1
14524.0,4,777.58,44,194.395,0
14525.0,4,1249.87,43,312.4675,0
14527.0,26,3353.08,7,128.96461538461537,0
14530.0,2,1146.91,70,573.455,0
14532.0,4,932.85,44,233.2125,1
14533.0,1,433.5,160,433.5,0
14534.0,8,1717.23,7,214.65375,0
14535.0,1,853.97,56,853.97,0
14536.0,1,171.8,67,171.8,1
14538.0,1,106.5,64,106.5,1
14540.0,1,195.9,117,195.9,1
14541.0,6,1013.75,22,168.95833333333334,0
14543.0,8,2221.8,22,277.725,0
14544.0,1,1121.92,169,1121.92,1
14546.0,2,874.88,9,437.44,1
14548.0,1,326.4,125,326.4,0
14549.0,1,289.24,119,289.24,1
14551.0,1,125.43,12,125.43,1
14553.0,2,312.32,26,156.16,1
14555.0,1,197.94,110,197.94,1
14560.0,9,1232.0,4,136.88888888888889,0
14562.0,3,916.1,40,305.3666666666667,0
14565.0,2,1877.5500000000002,13,938.7750000000001,0
14570.0,2,218.06,88,109.03,1
14572.0,3,1077.93,62,359.31,0
14573.0,7,1378.9,8,196.9857142857143,0
14576.0,1,35.400000000000006,180,35.400000000000006,1
14577.0,2,468.01,40,234.005,0
14583.0,1,174.51,13,174.51,0
14584.0,2,474.8,5,237.4,0
14586.0,1,237.35999999999999,84,237.35999999999999,1
14587.0,7,1280.33,21,182.9042857142857,0
14589.0,1,39.75,179,39.75,1
14591.0,1,250.22,21,250.22,1
14593.0,2,339.59,6,169.795,1
14594.0,1,255.0,181,255.0,1
14595.0,1,163.8,121,163.8,1
14600.0,1,393.33000000000004,113,393.33000000000004,1
14603.0,1,660.0,82,660.0,1
14606.0,48,6781.76,2,141.28666666666666,0
14607.0,1,495.0,69,495.0,1
14608.0,1,204.0,170,204.0,1
14609.0,1,144.0,104,144.0,0
14616.0,3,406.08000000000004,50,135.36,1
14618.0,1,211.8,145,211.8,1
14619.0,1,394.44,53,394.44,1
14620.0,2,412.78000000000003,13,206.39000000000001,1
14621.0,1,305.7,166,305.7,0
14623.0,1,192.68,43,192.68,0
14625.0,2,899.63,4,449.815,1
14626.0,1,586.9,41,586.9,0
14628.0,1,331.58000000000004,50,331.58000000000004,1
14631.0,2,630.08,43,315.04,1
14632.0,1,114.56,70,114.56,1
14633.0,1,344.90000000000003,74,344.90000000000003,1
14636.0,1,300.19,76,300.19,1
14639.0,2,1235.13,99,617.565,0
14640.0,1,413.45000000000005,35,413.45000000000005,0
14643.0,1,357.94,166,357.94,0
14644.0,1,187.50000000000003,106,187.50000000000003,1
14645.0,1,240.10000000000002,83,240.10000000000002,0
14646.0,25,110713.12,5,4428.5248,0
14647.0,1,243.22,9,243.22,1
14649.0,2,584.22,20,292.11,1
14651.0,1,416.32,19,416.32,1
14653.0,1,344.81,146,344.81,1
14655.0,1,810.56,30,810.56,1
14656.0,1,133.11,91,133.11,0
14657.0,2,524.4,90,262.2,0
14659.0,4,1165.13,25,291.2825,0
14662.0,3,524.86,42,174.95333333333335,1
14665.0,3,731.66,104,243.88666666666666,1
14667.0,11,3953.81,22,359.4372727272727,0
14669.0,3,1269.99,49,423.33,1
14670.0,2,411.53,88,205.765,1
14672.0,2,765.5500000000001,42,382.77500000000003,1
14673.0,1,373.49,175,373.49,1
14676.0,3,1148.52,15,382.84,0
14680.0,9,14533.88,6,1614.8755555555554,0
14681.0,1,393.95,19,393.95,1
14682.0,1,20.8,9,20.8,0
14684.0,2,519.26,23,259.63,1
14688.0,10,2787.68,6,278.768,0
14689.0,1,112.80000000000001,16,112.80000000000001,1
14691.0,1,439.6,20,439.6,1
14692.0,3,480.3,43,160.1,0
14693.0,1,172.9,72,172.9,1
14696.0,3,872.6,50,290.8666666666667,0
14697.0,2,188.61,26,94.305,1
14699.0,1,109.13000000000001,22,109.13000000000001,1
14700.0,1,721.5500000000001,46,721.5500000000001,0
14701.0,5,1750.75,55,350.15,0
14702.0,6,1222.15,89,203.6916666666667,0
14705.0,1,179.0,6,179.0,1
14708.0,1,419.06,176,419.06,0
14709.0,4,1610.14,23,402.535,0
14711.0,5,1443.84,9,288.768,0
14713.0,6,1202.03,26,200.33833333333334,0
14715.0,2,247.45000000000002,106,123.72500000000001,1
14719.0,1,223.46,57,223.46,0
14723.0,3,471.0,166,157.0,1
14727.0,1,268.58,82,268.58,1
14729.0,1,313.49,181,313.49,1
14730.0,3,555.6,40,185.20000000000002,0
14731.0,2,251.01999999999998,13,125.50999999999999,1
14732.0,3,980.48,28,326.82666666666665,0
14733.0,8,7907.58,12,988.4475,0
14735.0,17,2555.41,4,150.31823529411764,0
14737.0,1,434.0,161,434.0,0
14738.0,4,525.69,7,131.4225,0
14739.0,3,1307.6200000000001,27,435.8733333333334,1
14740.0,3,1448.21,5,482.7366666666667,1
14741.0,2,495.3,169,247.65,0
14744.0,5,928.03,105,185.606,1
14745.0,1,240.60000000000002,93,240.60000000000002,0
14747.0,1,328.2,57,328.2,1
14748.0,3,771.13,20,257.04333333333335,0
14754.0,1,228.27,103,228.27,1
14755.0,4,1862.51,15,465.6275,0
14758.0,3,1206.94,13,402.31333333333333,0
14759.0,1,572.25,40,572.25,0
14760.0,1,89.2,105,89.2,1
14761.0,1,97.5,142,97.5,1
14762.0,1,300.52,71,300.52,1
14766.0,3,1166.21,21,388.7366666666667,0
14769.0,4,5837.35,9,1459.3375,0
14770.0,2,876.4200000000001,40,438.21000000000004,1
14775.0,1,406.56,180,406.56,0
14776.0,3,1074.6,26,358.2,0
14778.0,1,334.05,116,334.05,0
14779.0,3,386.15,88,128.71666666666667,1
14782.0,1,200.10000000000002,127,200.10000000000002,1
14784.0,1,114.68,131,114.68,1
14790.0,1,152.16,61,152.16,0
14794.0,4,679.54,11,169.885,1
14796.0,9,3478.75,25,386.52777777777777,0
14798.0,1,75.68,118,75.68,0
14800.0,6,3195.6,28,532.6,0
14803.0,2,730.7900000000001,83,365.39500000000004,0
14805.0,1,109.25,121,109.25,1
14810.0,8,1278.7,6,159.8375,0
14813.0,2,155.43,177,77.715,1
14816.0,1,271.85,5,271.85,1
14817.0,2,1110.34,8,555.17,1
14818.0,1,118.25,61,118.25,0
14819.0,1,84.72,0,84.72,1
14821.0,1,48.800000000000004,174,48.800000000000004,1
14823.0,2,210.65,2,105.325,0
14825.0,5,1025.8700000000001,12,205.17400000000004,0
14828.0,3,2139.76,4,713.2533333333334,1
14829.0,2,385.33,168,192.665,0
14834.0,1,243.69,48,243.69,0
14837.0,1,492.26,9,492.26,0
14840.0,1,62.85,75,62.85,1
14841.0,3,1781.8500000000001,82,593.95,0
14842.0,1,310.0,116,310.0,0
14844.0,1,874.55,49,874.55,0
14849.0,10,2412.91,21,241.291,0
14850.0,1,325.75,119,325.75,1
14851.0,1,206.13,64,206.13,1
14852.0,1,490.4,60,490.4,0
14853.0,1,214.5,19,214.5,1
14854.0,3,1191.33,35,397.10999999999996,0
14859.0,1,296.86,12,296.86,1
14865.0,1,37.2,180,37.2,1
14866.0,1,103.68,174,103.68,0
14867.0,2,614.14,26,307.07,0
14868.0,1,439.33,41,439.33,0
14870.0,1,327.25,69,327.25,1
14871.0,2,248.6,63,124.3,0
14873.0,1,519.68,18,519.68,1
14875.0,1,362.0,70,362.0,0
14878.0,4,851.74,9,212.935,0
14880.0,1,129.2,96,129.2,0
14883.0,1,310.56,19,310.56,0
14886.0,1,364.8,60,364.8,1
14888.0,1,369.2,15,369.2,1
14889.0,1,135.9,144,135.9,1
14890.0,1,125.65,61,125.65,1
14895.0,3,3919.78,12,1306.5933333333335,0
14896.0,2,468.77000000000004,12,234.38500000000002,1
14897.0,1,175.5,104,175.5,1
14898.0,4,610.93,48,152.7325,0
14901.0,3,497.05,168,165.68333333333334,0
14903.0,3,1800.23,8,600.0766666666667,0
14905.0,1,308.55,41,308.55,0
14907.0,3,960.69,168,320.23,0
14911.0,61,38799.78,5,636.0619672131147,0
14912.0,1,482.79,54,482.79,1
14913.0,2,615.83,81,307.915,0
14915.0,1,142.28,85,142.28,1
14916.0,1,295.05,132,295.05,0
14920.0,2,977.77,20,488.885,1
14921.0,1,903.01,9,903.01,1
14924.0,1,310.05,53,310.05,1
14930.0,1,1104.13,82,1104.13,0
14931.0,2,586.0,14,293.0,1
14932.0,1,363.53,173,363.53,1
14934.0,1,828.84,90,828.84,1
14935.0,1,1784.71,105,1784.71,1
14936.0,1,1576.3600000000001,83,1576.3600000000001,0
14944.0,4,1324.33,25,331.0825,0
14948.0,1,278.40000000000003,27,278.40000000000003,0
14952.0,7,3534.61,14,504.94428571428574,1
14957.0,1,58.49,61,58.49,1
14958.0,1,210.65,53,210.65,0
14959.0,2,422.38,23,211.19,0
14961.0,5,3179.66,40,635.932,0
14962.0,1,126.7,78,126.7,1
14964.0,1,206.21,55,206.21,1
14970.0,2,782.25,60,391.125,0
14973.0,1,654.6,33,654.6,0
14976.0,3,450.26,4,150.08666666666667,1
14978.0,4,1537.28,43,384.32,1
14981.0,1,102.12,54,102.12,1
14985.0,2,296.75,6,148.375,1
14987.0,1,163.2,173,163.2,1
14988.0,1,334.54,19,334.54,1
14995.0,1,119.31,88,119.31,1
14998.0,1,183.64,49,183.64,0
15002.0,3,1147.5900000000001,104,382.53000000000003,0
15005.0,12,2654.8,5,221.23333333333335,0
15012.0,1,191.06,181,191.06,1
15018.0,2,291.34000000000003,60,145.67000000000002,1
15019.0,1,266.0,74,266.0,1
15021.0,3,685.09,26,228.36333333333334,0
15023.0,4,2857.73,26,714.4325,0
15024.0,3,688.09,104,229.36333333333334,0
15026.0,2,230.78,48,115.39,1
15027.0,2,654.12,27,327.06,0
15028.0,1,185.97,176,185.97,1
15030.0,1,152.76,76,152.76,1
15031.0,1,150.83,90,150.83,0
15032.0,3,4959.1,64,1653.0333333333335,1
15033.0,3,1169.14,16,389.71333333333337,0
15034.0,5,2664.83,40,532.966,1
15038.0,3,401.36,23,133.78666666666666,0
15039.0,25,12987.51,6,519.5004,0
15042.0,1,135.93,7,135.93,1
15044.0,11,4505.33,15,409.57545454545453,0
15045.0,1,388.9,65,388.9,0
15046.0,8,2317.46,2,289.6825,0
15047.0,1,343.62,77,343.62,1
15048.0,2,256.45,28,128.225,0
15049.0,1,121.17000000000002,81,121.17000000000002,1
15052.0,1,215.78,127,215.78,1
15053.0,1,222.65,89,222.65,0
15057.0,2,1489.5,83,744.75,1
15058.0,5,740.76,51,148.152,0
15059.0,4,569.02,23,142.255,0
15061.0,29,30722.920000000002,19,1059.4110344827586,0
15062.0,3,814.04,25,271.34666666666664,1
15063.0,1,370.79999999999995,21,370.79999999999995,1
15065.0,2,1406.4,35,703.2,0
15067.0,1,848.05,90,848.05,1
15068.0,1,239.95999999999998,64,239.95999999999998,1
15070.0,1,106.2,180,106.2,1
15071.0,1,588.6700000000001,83,588.6700000000001,1
15078.0,13,3838.46,11,295.2661538461538,0
15079.0,4,895.61,20,223.9025,1
15081.0,2,248.05,16,124.025,1
15083.0,1,88.2,64,88.2,1
15087.0,1,306.94,89,306.94,1
15090.0,1,381.32,116,381.32,1
15092.0,2,457.81,23,228.905,1
15093.0,4,3396.68,14,849.17,0
15095.0,1,770.5,11,770.5,0
15100.0,3,876.0,141,292.0,1
15101.0,1,102.28,167,102.28,1
15104.0,2,1027.44,4,513.72,1
15106.0,2,778.45,19,389.225,0
15107.0,6,319.5,119,53.25,1
15108.0,1,191.4,35,191.4,0
15109.0,1,484.95,53,484.95,1
15110.0,1,169.65,126,169.65,0
15111.0,1,288.5,180,288.5,1
15114.0,3,717.91,25,239.3033333333333,0
15116.0,1,479.65,12,479.65,0
15117.0,1,312.4,23,312.4,0
15119.0,1,266.4,53,266.4,1
15121.0,1,295.15,96,295.15,1
15122.0,2,930.61,12,465.305,0
15123.0,1,1069.47,14,1069.47,1
15125.0,4,7310.72,15,1827.68,0
15128.0,1,483.7,27,483.7,0
15129.0,4,1120.38,18,280.095,0
15132.0,2,489.87,7,244.935,0
15133.0,2,657.9,65,328.95,0
15134.0,2,239.45000000000002,21,119.72500000000001,0
15135.0,1,139.05,47,139.05,1
15139.0,2,178.96,47,89.48,1
15140.0,3,1127.45,6,375.81666666666666,0
15143.0,1,259.45,33,259.45,1
15144.0,5,1695.02,25,339.004,0
15145.0,2,724.03,35,362.015,1
15146.0,1,834.22,99,834.22,0
15147.0,1,623.5,48,623.5,1
15150.0,1,501.25,77,501.25,0
15157.0,1,1085.46,166,1085.46,0
15159.0,11,5026.37,18,456.94272727272727,0
15160.0,1,158.16,165,158.16,1
15163.0,1,155.0,0,155.0,1
15164.0,2,368.18,16,184.09,1
15165.0,1,487.75,181,487.75,1
15167.0,1,163.0,128,163.0,1
15171.0,1,1289.5,139,1289.5,1
15172.0,2,526.2,4,263.1,0
15174.0,1,135.75,130,135.75,1
15178.0,1,40.5,68,40.5,1
15179.0,3,1455.1200000000001,41,485.04,1
15180.0,1,87.5,175,87.5,1
15181.0,1,300.0,77,300.0,0
15182.0,1,370.48,76,370.48,0
15187.0,1,431.6,20,431.6,0
15189.0,15,4921.45,5,328.09666666666664,0
15192.0,1,315.0,173,315.0,0
15194.0,9,3661.1800000000003,6,406.7977777777778,0
15197.0,2,773.25,60,386.625,1
15199.0,2,657.15,43,328.575,1
15201.0,2,602.27,12,301.135,0
15203.0,2,692.9,6,346.45,0
15204.0,1,316.58,165,316.58,1
15206.0,1,17.700000000000003,83,17.700000000000003,0
